,0
752,167.63191
753,167.66899
754,167.63663
755,167.70338
756,167.6436
757,167.38354
758,167.38127
759,167.39139
760,167.41127
761,167.58963
762,167.9244
763,168.10905
764,168.24849
765,168.32494
766,168.52698
767,168.69351
768,168.62878
769,168.77563
770,168.78848
771,168.78748
772,169.24966
773,169.42009
774,169.63849
775,169.64792
776,169.84508
777,170.2161
778,170.33862
779,170.55193
780,171.02872
781,171.13866
782,171.22325
783,171.2659
784,171.114
785,171.21751
786,170.93985
787,171.16783
788,171.28026
789,171.12541
790,171.09296
791,171.2157
792,171.10713
793,170.96478
794,170.9543
795,171.21194
796,171.61407
797,171.93292
798,172.38881
799,172.65141
800,172.79279
801,172.61671
802,172.30203
803,172.37125
804,172.40793
805,172.33931
806,172.55453
807,172.56758
808,172.61427
809,172.58652
810,172.55472
811,172.53275
812,172.54019
813,172.38966
814,172.1815
815,172.01164
816,171.91777
817,171.56412
818,171.39267
819,171.21101
820,170.76833
821,170.5634
822,170.82828
823,170.62598
824,170.33595
825,170.05682
826,169.97456
827,169.49265
828,169.59737
829,169.42714
830,169.46332
831,169.35052
832,169.4984
833,169.62737
834,169.6239
835,169.34825
836,169.22565
837,169.38014
838,169.32764
839,169.13934
840,169.10036
841,169.09079
842,169.07278
843,168.9428
844,169.04652
845,169.11304
846,169.3491
847,169.46843
848,169.68271
849,169.9805
850,170.33511
851,170.42049
852,170.78499
853,170.81189
854,171.09984
855,171.23123
856,171.40704
857,171.41315
858,171.51123
859,171.47328
860,171.66501
861,171.76917
862,171.82349
863,171.82683
864,171.8534
865,171.7414
866,171.7953
867,171.4776
868,171.3969
869,171.42899
870,171.42928
871,171.17914
872,171.02199
873,170.69939
874,170.6905
875,170.7718
876,170.6677
877,170.52127
878,170.43365
879,170.54662
880,170.41412
881,170.48738
882,170.47217
883,170.4638
884,170.34694
885,170.25659
886,170.17871
887,170.1783
888,170.04077
889,170.14438
890,170.14587
891,170.20744
892,170.25606
893,170.2119
894,170.29909
895,170.54854
896,170.58986
897,170.69388
898,170.87874
899,170.88536
900,171.07018
901,171.27756
902,171.37619
903,171.4522
904,171.50772
905,171.68285
906,171.87883
907,172.03438
908,172.16638
909,172.45224
910,172.73763
911,173.07892
912,173.18628
913,173.45338
914,173.57019
915,173.77023
916,174.13113
917,174.2647
918,174.26648
919,174.08502
920,174.32191
921,174.33728
922,174.47359
923,174.6522
924,174.76794
925,174.70573
926,174.61841
927,174.65393
928,174.67497
929,174.66373
930,174.78731
931,174.7974
932,174.82924
933,174.79176
934,174.79129
935,174.76076
936,174.77052
937,174.96672
938,175.03467
939,175.21617
940,175.23396
941,175.03584
942,175.03142
943,175.11159
944,175.22443
945,175.25832
946,175.2089
947,175.16034
948,175.21822
949,175.52025
950,175.52582
951,175.62271
952,175.75093
953,175.85951
954,176.07994
955,176.07683
956,176.067
957,175.77104
958,175.74785
959,175.61484
960,175.6159
961,175.56717
962,175.35974
963,175.08293
964,174.99454
965,175.05766
966,175.0851
967,175.07735
968,174.96547
969,174.70175
970,174.66505
971,174.51143
972,174.50595
973,174.22638
974,174.2481
975,174.24944
976,174.30301
977,174.27362
978,174.25642
979,174.15833
980,174.08298
981,174.22836
982,174.3171
983,174.46545
984,174.6719
985,174.79768
986,174.90001
987,174.92664
988,174.97542
989,175.063
990,175.08229
991,175.35768
992,175.27408
993,175.25304
994,175.33356
995,175.45862
996,175.47679
997,175.5328
998,175.51407
999,175.55388
1000,175.38791
1001,175.35207
1002,175.45984
1003,175.47426
1004,175.55103
1005,175.73817
1006,176.08426
1007,176.38426
1008,176.56711
1009,176.7266
1010,176.8786
1011,176.66469
1012,176.89017
1013,177.26903
1014,177.37022
1015,177.41171
1016,177.36314
1017,177.60954
1018,178.04924
1019,178.44064
1020,178.59158
1021,179.02913
1022,178.98955
1023,179.00792
1024,179.37045
1025,179.07161
1026,179.01476
1027,178.92363
1028,179.09651
1029,179.28131
1030,179.37766
1031,179.67429
1032,179.71051
1033,179.784
1034,179.77078
1035,179.76646
1036,180.04767
1037,179.98428
1038,179.73544
1039,179.52917
1040,179.47543
1041,179.42744
1042,179.55952
1043,179.59029
1044,179.4015
1045,179.41782
1046,179.204
1047,178.93312
1048,178.73373
1049,178.50374
1050,178.34087
1051,178.12079
1052,177.99788
1053,177.86784
1054,178.45349
1055,178.80132
1056,178.91745
1057,179.08905
1058,179.00798
1059,179.017
1060,178.99867
1061,179.2012
1062,179.34056
1063,179.156
1064,178.94528
1065,178.91104
1066,179.10971
1067,179.11897
1068,178.91595
1069,178.78485
1070,178.55334
1071,178.2125
1072,178.246
1073,178.30386
1074,178.29204
1075,178.1538
1076,178.31215
1077,178.29985
1078,178.11562
1079,177.83536
1080,177.62778
1081,177.86125
1082,177.58136
1083,177.27586
1084,176.89946
1085,177.01349
1086,177.22343
1087,177.29822
1088,177.52911
1089,177.68282
1090,177.97066
1091,178.16801
1092,178.51591
1093,178.70201
1094,178.88548
1095,179.20583
1096,179.2778
1097,179.19223
1098,179.21767
1099,179.49687
1100,179.3789
1101,179.21294
1102,179.21051
1103,179.07628
1104,178.78085
1105,178.80867
1106,178.92702
1107,178.61922
1108,178.53593
1109,178.61371
1110,178.58415
1111,178.51662
1112,178.20758
1113,178.18524
1114,177.75346
1115,177.60208
1116,177.91617
1117,177.55101
1118,177.48438
1119,177.50667
1120,177.87343
1121,177.3685
1122,177.3165
1123,176.92467
1124,176.94327
1125,176.36293
1126,175.92007
1127,175.97653
1128,175.75398
1129,175.85966
1130,175.26743
1131,174.85143
1132,174.63571
1133,174.80122
1134,174.55472
1135,174.45581
1136,174.57396
1137,174.93431
1138,174.96928
1139,175.01889
1140,175.22464
1141,174.92778
1142,174.94182
1143,175.09029
1144,175.07434
1145,174.74287
1146,174.29677
1147,173.77315
1148,173.57806
1149,173.55371
1150,173.07326
1151,172.9599
1152,173.09088
1153,173.00685
1154,173.1491
1155,173.38606
1156,173.46208
1157,173.24355
1158,173.33185
1159,173.17073
1160,173.27635
1161,173.45898
1162,173.6093
1163,173.91507
1164,174.0932
1165,174.07607
1166,174.20662
1167,174.25623
1168,174.50983
1169,174.72609
1170,174.6452
1171,174.94809
1172,175.19089
1173,175.47258
1174,175.5434
1175,175.57668
1176,175.55971
1177,175.9294
1178,176.08592
1179,176.52661
1180,176.64207
1181,176.68237
1182,177.1537
1183,177.30403
1184,177.41484
1185,177.49301
1186,177.58005
1187,177.91827
